timestamp,station_name,input_count,output_count,current_in_line_passengers,line_number,crowed_time_rate,is_crowed_station,is_weekend,is_holiday
2024-01-01 09:12:00,Jahad,13,9,49,Line3,1.2,False,1,1
2024-01-01 09:18:00,Beheshti,14,23,40,Line3,1.2,False,1,1
2024-01-01 09:24:00,Heravi,7,11,36,Line3,1.2,False,1,1
2024-01-01 09:30:00,Ghaem,0,36,0,Line3,1.2,False,1,1
2024-01-01 09:00:00,Azadi,49,0,49,Line4,1.2,False,1,1
2024-01-01 09:06:00,Theather,10,16,43,Line4,1.2,True,1,1
2024-01-01 09:12:00,ferdowsi,12,10,45,Line4,1.2,False,1,1
2024-01-01 09:18:00,Dowlat,10,14,41,Line4,1.2,True,1,1
2024-01-01 09:24:00,Shemiran,9,13,37,Line4,1.2,False,1,1
2024-01-01 09:30:00,Booali,0,37,0,Line4,1.2,False,1,1
2024-01-01 09:30:00,Tajrish,32,0,32,Line1,1.2,True,1,1
2024-01-01 09:36:00,Shariati,6,9,29,Line1,1.2,False,1,1
2024-01-01 09:42:00,Beheshti,17,16,30,Line1,1.2,False,1,1
2024-01-01 09:48:00,Dowlat,12,19,23,Line1,1.2,True,1,1
2024-01-01 09:54:00,Mohamadieh,13,21,15,Line1,1.2,True,1,1
2024-01-01 10:00:00,Kahrizak,0,15,0,Line1,1.2,False,1,1
2024-01-01 09:30:00,Sanat,30,0,30,Line2,1.2,False,1,1
2024-01-01 09:36:00,Valiasr,6,20,16,Line2,1.2,True,1,1
2024-01-01 09:42:00,Theather,7,16,7,Line2,1.2,True,1,1
2024-01-01 09:48:00,Mohamadieh,16,7,16,Line2,1.2,True,1,1
2024-01-01 09:54:00,Heravi,11,8,19,Line2,1.2,False,1,1
2024-01-01 10:00:00,Basij,0,19,0,Line2,1.2,False,1,1
2024-01-01 09:30:00,Sattari,35,0,35,Line3,1.2,False,1,1
2024-01-01 09:36:00,Valiasr,17,17,35,Line3,1.2,True,1,1
2024-01-01 09:42:00,Jahad,6,8,33,Line3,1.2,False,1,1
2024-01-01 09:48:00,Beheshti,16,19,30,Line3,1.2,False,1,1
2024-01-01 09:54:00,Heravi,9,13,26,Line3,1.2,False,1,1
2024-01-01 10:00:00,Ghaem,0,26,0,Line3,1.2,False,1,1
2024-01-01 09:30:00,Azadi,32,0,32,Line4,1.2,False,1,1
2024-01-01 09:36:00,Theather,13,20,25,Line4,1.2,True,1,1
2024-01-01 09:42:00,ferdowsi,15,6,34,Line4,1.2,False,1,1
2024-01-01 09:48:00,Dowlat,8,21,21,Line4,1.2,True,1,1
2024-01-01 09:54:00,Shemiran,14,5,30,Line4,1.2,False,1,1
2024-01-01 10:00:00,Booali,0,30,0,Line4,1.2,False,1,1
2024-01-01 10:00:00,Tajrish,40,0,40,Line1,1.2,True,1,1
2024-01-01 10:06:00,Shariati,14,6,48,Line1,1.2,False,1,1
2024-01-01 10:12:00,Beheshti,8,11,45,Line1,1.2,False,1,1
2024-01-01 10:18:00,Dowlat,8,14,39,Line1,1.2,True,1,1
2024-01-01 10:24:00,Mohamadieh,16,21,34,Line1,1.2,True,1,1
2024-01-01 10:30:00,Kahrizak,0,34,0,Line1,1.2,False,1,1
2024-01-01 10:00:00,Sanat,51,0,51,Line2,1.2,False,1,1
2024-01-01 10:06:00,Valiasr,16,16,51,Line2,1.2,True,1,1
2024-01-01 10:12:00,Theather,11,18,44,Line2,1.2,True,1,1
2024-01-01 10:18:00,Mohamadieh,17,25,36,Line2,1.2,True,1,1
2024-01-01 10:24:00,Heravi,9,10,35,Line2,1.2,False,1,1
2024-01-01 10:30:00,Basij,0,35,0,Line2,1.2,False,1,1
2024-01-01 10:00:00,Sattari,32,0,32,Line3,1.2,False,1,1
2024-01-01 10:06:00,Valiasr,11,17,26,Line3,1.2,True,1,1
2024-01-01 10:12:00,Jahad,13,13,26,Line3,1.2,False,1,1
2024-01-01 10:18:00,Beheshti,8,21,13,Line3,1.2,False,1,1
2024-01-01 10:24:00,Heravi,8,13,8,Line3,1.2,False,1,1
2024-01-01 10:30:00,Ghaem,0,8,0,Line3,1.2,False,1,1
2024-01-01 10:00:00,Azadi,42,0,42,Line4,1.2,False,1,1
2024-01-01 10:06:00,Theather,9,11,40,Line4,1.2,True,1,1
2024-01-01 10:12:00,ferdowsi,10,6,44,Line4,1.2,False,1,1
2024-01-01 10:18:00,Dowlat,9,17,36,Line4,1.2,True,1,1
2024-01-01 10:24:00,Shemiran,10,7,39,Line4,1.2,False,1,1
2024-01-01 10:30:00,Booali,0,39,0,Line4,1.2,False,1,1
2024-01-01 10:30:00,Tajrish,37,0,37,Line1,1.2,True,1,1
2024-01-01 10:36:00,Shariati,18,12,43,Line1,1.2,False,1,1
2024-01-01 10:42:00,Beheshti,8,20,31,Line1,1.2,False,1,1
2024-01-01 10:48:00,Dowlat,11,15,27,Line1,1.2,True,1,1
2024-01-01 10:54:00,Mohamadieh,12,16,23,Line1,1.2,True,1,1
2024-01-01 11:00:00,Kahrizak,0,23,0,Line1,1.2,False,1,1
2024-01-01 10:30:00,Sanat,38,0,38,Line2,1.2,False,1,1
2024-01-01 10:36:00,Valiasr,12,17,33,Line2,1.2,True,1,1
2024-01-01 10:42:00,Theather,12,15,30,Line2,1.2,True,1,1
2024-01-01 10:48:00,Mohamadieh,16,19,27,Line2,1.2,True,1,1
2024-01-01 10:54:00,Heravi,10,9,28,Line2,1.2,False,1,1
2024-01-01 11:00:00,Basij,0,28,0,Line2,1.2,False,1,1
2024-01-01 10:30:00,Sattari,33,0,33,Line3,1.2,False,1,1
2024-01-01 10:36:00,Valiasr,8,17,24,Line3,1.2,True,1,1
2024-01-01 10:42:00,Jahad,8,7,25,Line3,1.2,False,1,1
2024-01-01 10:48:00,Beheshti,21,25,21,Line3,1.2,False,1,1
2024-01-01 10:54:00,Heravi,16,11,26,Line3,1.2,False,1,1
2024-01-01 11:00:00,Ghaem,0,26,0,Line3,1.2,False,1,1
2024-01-01 10:30:00,Azadi,43,0,43,Line4,1.2,False,1,1
2024-01-01 10:36:00,Theather,17,22,38,Line4,1.2,True,1,1
2024-01-01 10:42:00,ferdowsi,11,8,41,Line4,1.2,False,1,1
2024-01-01 10:48:00,Dowlat,17,16,42,Line4,1.2,True,1,1
2024-01-01 10:54:00,Shemiran,5,12,35,Line4,1.2,False,1,1
2024-01-01 11:00:00,Booali,0,35,0,Line4,1.2,False,1,1
2024-01-01 11:00:00,Tajrish,37,0,37,Line1,1.2,True,1,1
2024-01-01 11:06:00,Shariati,18,11,44,Line1,1.2,False,1,1
2024-01-01 11:12:00,Beheshti,12,13,43,Line1,1.2,False,1,1
2024-01-01 11:18:00,Dowlat,4,20,27,Line1,1.2,True,1,1
2024-01-01 11:24:00,Mohamadieh,15,13,29,Line1,1.2,True,1,1
2024-01-01 11:30:00,Kahrizak,0,29,0,Line1,1.2,False,1,1
2024-01-01 11:00:00,Sanat,37,0,37,Line2,1.2,False,1,1
2024-01-01 11:06:00,Valiasr,12,14,35,Line2,1.2,True,1,1
2024-01-01 11:12:00,Theather,13,22,26,Line2,1.2,True,1,1
2024-01-01 11:18:00,Mohamadieh,9,26,9,Line2,1.2,True,1,1
2024-01-01 11:24:00,Heravi,12,8,13,Line2,1.2,False,1,1
2024-01-01 11:30:00,Basij,0,13,0,Line2,1.2,False,1,1
2024-01-01 11:00:00,Sattari,31,0,31,Line3,1.2,False,1,1
2024-01-01 11:06:00,Valiasr,7,17,21,Line3,1.2,True,1,1
2024-01-01 11:12:00,Jahad,6,9,18,Line3,1.2,False,1,1
2024-01-01 11:18:00,Beheshti,9,18,9,Line3,1.2,False,1,1
2024-01-01 11:24:00,Heravi,16,8,17,Line3,1.2,False,1,1
2024-01-01 11:30:00,Ghaem,0,17,0,Line3,1.2,False,1,1
2024-01-01 11:00:00,Azadi,25,0,25,Line4,1.2,False,1,1
2024-01-01 11:06:00,Theather,10,25,10,Line4,1.2,True,1,1
2024-01-01 11:12:00,ferdowsi,10,9,11,Line4,1.2,False,1,1
2024-01-01 11:18:00,Dowlat,12,11,12,Line4,1.2,True,1,1
2024-01-01 11:24:00,Shemiran,7,12,7,Line4,1.2,False,1,1
2024-01-01 11:30:00,Booali,0,7,0,Line4,1.2,False,1,1
2024-01-01 11:30:00,Tajrish,39,0,39,Line1,1.2,True,1,1
2024-01-01 11:36:00,Shariati,9,12,36,Line1,1.2,False,1,1
2024-01-01 11:42:00,Beheshti,10,14,32,Line1,1.2,False,1,1
2024-01-01 11:48:00,Dowlat,10,22,20,Line1,1.2,True,1,1
2024-01-01 11:54:00,Mohamadieh,12,19,13,Line1,1.2,True,1,1
2024-01-01 12:00:00,Kahrizak,0,13,0,Line1,1,False,1,1
2024-01-01 11:30:00,Sanat,21,0,21,Line2,1.2,False,1,1
2024-01-01 11:36:00,Valiasr,7,21,7,Line2,1.2,True,1,1
2024-01-01 11:42:00,Theather,13,7,13,Line2,1.2,True,1,1
2024-01-01 11:48:00,Mohamadieh,12,13,12,Line2,1.2,True,1,1
2024-01-01 11:54:00,Heravi,22,6,28,Line2,1.2,False,1,1
2024-01-01 12:00:00,Basij,0,28,0,Line2,1,False,1,1
2024-01-01 11:30:00,Sattari,37,0,37,Line3,1.2,False,1,1
2024-01-01 11:36:00,Valiasr,14,15,36,Line3,1.2,True,1,1
2024-01-01 11:42:00,Jahad,20,8,48,Line3,1.2,False,1,1
2024-01-01 11:48:00,Beheshti,8,16,40,Line3,1.2,False,1,1
2024-01-01 11:54:00,Heravi,9,9,40,Line3,1.2,False,1,1
2024-01-01 12:00:00,Ghaem,0,40,0,Line3,1,False,1,1
2024-01-01 11:30:00,Azadi,34,0,34,Line4,1.2,False,1,1
2024-01-01 11:36:00,Theather,15,18,31,Line4,1.2,True,1,1
2024-01-01 11:42:00,ferdowsi,6,12,25,Line4,1.2,False,1,1
2024-01-01 11:48:00,Dowlat,5,17,13,Line4,1.2,True,1,1
2024-01-01 11:54:00,Shemiran,10,5,18,Line4,1.2,False,1,1
2024-01-01 12:00:00,Booali,0,18,0,Line4,1,False,1,1
2024-01-01 12:00:00,Tajrish,45,0,45,Line1,1,True,1,1
2024-01-01 12:06:00,Shariati,15,11,49,Line1,1,False,1,1
2024-01-01 12:12:00,Beheshti,15,11,53,Line1,1,False,1,1
2024-01-01 12:18:00,Dowlat,13,22,44,Line1,1,True,1,1
2024-01-01 12:24:00,Mohamadieh,14,20,38,Line1,1,True,1,1
2024-01-01 12:30:00,Kahrizak,0,38,0,Line1,1,False,1,1
2024-01-01 12:00:00,Sanat,34,0,34,Line2,1,False,1,1
2024-01-01 12:06:00,Valiasr,15,26,23,Line2,1,True,1,1
2024-01-01 12:12:00,Theather,15,22,16,Line2,1,True,1,1
2024-01-01 12:18:00,Mohamadieh,16,16,16,Line2,1,True,1,1
2024-01-01 12:24:00,Heravi,19,7,28,Line2,1,False,1,1
2024-01-01 12:30:00,Basij,0,28,0,Line2,1,False,1,1
2024-01-01 12:00:00,Sattari,29,0,29,Line3,1,False,1,1
2024-01-01 12:06:00,Valiasr,13,19,23,Line3,1,True,1,1
2024-01-01 12:12:00,Jahad,12,6,29,Line3,1,False,1,1
2024-01-01 12:18:00,Beheshti,23,20,32,Line3,1,False,1,1
2024-01-01 12:24:00,Heravi,13,9,36,Line3,1,False,1,1
2024-01-01 12:30:00,Ghaem,0,36,0,Line3,1,False,1,1
2024-01-01 12:00:00,Azadi,38,0,38,Line4,1,False,1,1
2024-01-01 12:06:00,Theather,14,11,41,Line4,1,True,1,1
2024-01-01 12:12:00,ferdowsi,9,9,41,Line4,1,False,1,1
2024-01-01 12:18:00,Dowlat,15,15,41,Line4,1,True,1,1
2024-01-01 12:24:00,Shemiran,13,4,50,Line4,1,False,1,1
2024-01-01 12:30:00,Booali,0,50,0,Line4,1,False,1,1
2024-01-01 12:30:00,Tajrish,33,0,33,Line1,1,True,1,1
2024-01-01 12:36:00,Shariati,16,8,41,Line1,1,False,1,1
2024-01-01 12:42:00,Beheshti,13,18,36,Line1,1,False,1,1
2024-01-01 12:48:00,Dowlat,12,21,27,Line1,1,True,1,1
2024-01-01 12:54:00,Mohamadieh,12,17,22,Line1,1,True,1,1
2024-01-01 13:00:00,Kahrizak,0,22,0,Line1,1,False,1,1
2024-01-01 12:30:00,Sanat,42,0,42,Line2,1,False,1,1
2024-01-01 12:36:00,Valiasr,15,11,46,Line2,1,True,1,1
2024-01-01 12:42:00,Theather,5,13,38,Line2,1,True,1,1
2024-01-01 12:48:00,Mohamadieh,15,25,28,Line2,1,True,1,1
2024-01-01 12:54:00,Heravi,13,10,31,Line2,1,False,1,1
2024-01-01 13:00:00,Basij,0,31,0,Line2,1,False,1,1
2024-01-01 12:30:00,Sattari,34,0,34,Line3,1,False,1,1
2024-01-01 12:36:00,Valiasr,14,22,26,Line3,1,True,1,1
2024-01-01 12:42:00,Jahad,5,11,20,Line3,1,False,1,1
2024-01-01 12:48:00,Beheshti,5,14,11,Line3,1,False,1,1
2024-01-01 12:54:00,Heravi,9,11,9,Line3,1,False,1,1
2024-01-01 13:00:00,Ghaem,0,9,0,Line3,1,False,1,1
2024-01-01 12:30:00,Azadi,41,0,41,Line4,1,False,1,1
2024-01-01 12:36:00,Theather,5,20,26,Line4,1,True,1,1
2024-01-01 12:42:00,ferdowsi,10,9,27,Line4,1,False,1,1
2024-01-01 12:48:00,Dowlat,16,14,29,Line4,1,True,1,1
2024-01-01 12:54:00,Shemiran,7,7,29,Line4,1,False,1,1
2024-01-01 13:00:00,Booali,0,29,0,Line4,1,False,1,1
2024-01-01 13:00:00,Tajrish,40,0,40,Line1,1,True,1,1
2024-01-01 13:06:00,Shariati,18,12,46,Line1,1,False,1,1
2024-01-01 13:12:00,Beheshti,10,14,42,Line1,1,False,1,1
2024-01-01 13:18:00,Dowlat,12,14,40,Line1,1,True,1,1
2024-01-01 13:24:00,Mohamadieh,15,15,40,Line1,1,True,1,1
2024-01-01 13:30:00,Kahrizak,0,40,0,Line1,1,False,1,1
2024-01-01 13:00:00,Sanat,27,0,27,Line2,1,False,1,1
2024-01-01 13:06:00,Valiasr,4,24,7,Line2,1,True,1,1
2024-01-01 13:12:00,Theather,8,7,8,Line2,1,True,1,1
2024-01-01 13:18:00,Mohamadieh,11,8,11,Line2,1,True,1,1
2024-01-01 13:24:00,Heravi,14,11,14,Line2,1,False,1,1
2024-01-01 13:30:00,Basij,0,14,0,Line2,1,False,1,1
2024-01-01 13:00:00,Sattari,34,0,34,Line3,1,False,1,1
2024-01-01 13:06:00,Valiasr,12,12,34,Line3,1,True,1,1
2024-01-01 13:12:00,Jahad,11,15,30,Line3,1,False,1,1
2024-01-01 13:18:00,Beheshti,18,7,41,Line3,1,False,1,1
2024-01-01 13:24:00,Heravi,7,13,35,Line3,1,False,1,1
2024-01-01 13:30:00,Ghaem,0,35,0,Line3,1,False,1,1
2024-01-01 13:00:00,Azadi,32,0,32,Line4,1,False,1,1
2024-01-01 13:06:00,Theather,9,20,21,Line4,1,True,1,1
2024-01-01 13:12:00,ferdowsi,15,4,32,Line4,1,False,1,1
2024-01-01 13:18:00,Dowlat,14,26,20,Line4,1,True,1,1
2024-01-01 13:24:00,Shemiran,9,10,19,Line4,1,False,1,1
2024-01-01 13:30:00,Booali,0,19,0,Line4,1,False,1,1
2024-01-01 13:30:00,Tajrish,40,0,40,Line1,1,True,1,1
2024-01-01 13:36:00,Shariati,16,10,46,Line1,1,False,1,1
2024-01-01 13:42:00,Beheshti,6,19,33,Line1,1,False,1,1
2024-01-01 13:48:00,Dowlat,21,11,43,Line1,1,True,1,1
2024-01-01 13:54:00,Mohamadieh,10,18,35,Line1,1,True,1,1
2024-01-01 14:00:00,Kahrizak,0,35,0,Line1,1,False,1,1
2024-01-01 13:30:00,Sanat,45,0,45,Line2,1,False,1,1
2024-01-01 13:36:00,Valiasr,16,16,45,Line2,1,True,1,1
2024-01-01 13:42:00,Theather,15,16,44,Line2,1,True,1,1
2024-01-01 13:48:00,Mohamadieh,15,16,43,Line2,1,True,1,1
2024-01-01 13:54:00,Heravi,6,6,43,Line2,1,False,1,1
2024-01-01 14:00:00,Basij,0,43,0,Line2,1,False,1,1
2024-01-01 13:30:00,Sattari,33,0,33,Line3,1,False,1,1
2024-01-01 13:36:00,Valiasr,16,17,32,Line3,1,True,1,1
2024-01-01 13:42:00,Jahad,7,4,35,Line3,1,False,1,1
2024-01-01 13:48:00,Beheshti,11,17,29,Line3,1,False,1,1
2024-01-01 13:54:00,Heravi,14,10,33,Line3,1,False,1,1
2024-01-01 14:00:00,Ghaem,0,33,0,Line3,1,False,1,1
2024-01-01 13:30:00,Azadi,31,0,31,Line4,1,False,1,1
2024-01-01 13:36:00,Theather,8,15,24,Line4,1,True,1,1
2024-01-01 13:42:00,ferdowsi,13,10,27,Line4,1,False,1,1
2024-01-01 13:48:00,Dowlat,12,18,21,Line4,1,True,1,1
2024-01-01 13:54:00,Shemiran,15,11,25,Line4,1,False,1,1
2024-01-01 14:00:00,Booali,0,25,0,Line4,1,False,1,1
2024-01-01 14:00:00,Tajrish,39,0,39,Line1,1,True,1,1
2024-01-01 14:06:00,Shariati,15,12,42,Line1,1,False,1,1
2024-01-01 14:12:00,Beheshti,12,22,32,Line1,1,False,1,1
2024-01-01 14:18:00,Dowlat,10,14,28,Line1,1,True,1,1
2024-01-01 14:24:00,Mohamadieh,13,18,23,Line1,1,True,1,1
2024-01-01 14:30:00,Kahrizak,0,23,0,Line1,1,False,1,1
2024-01-01 14:00:00,Sanat,33,0,33,Line2,1,False,1,1
2024-01-01 14:06:00,Valiasr,9,15,27,Line2,1,True,1,1
2024-01-01 14:12:00,Theather,8,21,14,Line2,1,True,1,1
2024-01-01 14:18:00,Mohamadieh,12,14,12,Line2,1,True,1,1
2024-01-01 14:24:00,Heravi,9,11,10,Line2,1,False,1,1
2024-01-01 14:30:00,Basij,0,10,0,Line2,1,False,1,1
2024-01-01 14:00:00,Sattari,36,0,36,Line3,1,False,1,1
2024-01-01 14:06:00,Valiasr,11,19,28,Line3,1,True,1,1
2024-01-01 14:12:00,Jahad,14,6,36,Line3,1,False,1,1
2024-01-01 14:18:00,Beheshti,10,21,25,Line3,1,False,1,1
2024-01-01 14:24:00,Heravi,8,15,18,Line3,1,False,1,1
2024-01-01 14:30:00,Ghaem,0,18,0,Line3,1,False,1,1
2024-01-01 14:00:00,Azadi,32,0,32,Line4,1,False,1,1
2024-01-01 14:06:00,Theather,11,9,34,Line4,1,True,1,1
2024-01-01 14:12:00,ferdowsi,11,11,34,Line4,1,False,1,1
2024-01-01 14:18:00,Dowlat,16,14,36,Line4,1,True,1,1
2024-01-01 14:24:00,Shemiran,15,11,40,Line4,1,False,1,1
2024-01-01 14:30:00,Booali,0,40,0,Line4,1,False,1,1
2024-01-01 14:30:00,Tajrish,27,0,27,Line1,1,True,1,1
2024-01-01 14:36:00,Shariati,17,6,38,Line1,1,False,1,1
2024-01-01 14:42:00,Beheshti,12,20,30,Line1,1,False,1,1
2024-01-01 14:48:00,Dowlat,12,13,29,Line1,1,True,1,1
2024-01-01 14:54:00,Mohamadieh,17,19,27,Line1,1,True,1,1
2024-01-01 15:00:00,Kahrizak,0,27,0,Line1,1,False,1,1
2024-01-01 14:30:00,Sanat,22,0,22,Line2,1,False,1,1
2024-01-01 14:36:00,Valiasr,15,11,26,Line2,1,True,1,1
2024-01-01 14:42:00,Theather,13,20,19,Line2,1,True,1,1
2024-01-01 14:48:00,Mohamadieh,7,16,10,Line2,1,True,1,1
2024-01-01 14:54:00,Heravi,17,10,17,Line2,1,False,1,1
2024-01-01 15:00:00,Basij,0,17,0,Line2,1,False,1,1
2024-01-01 14:30:00,Sattari,37,0,37,Line3,1,False,1,1
2024-01-01 14:36:00,Valiasr,13,14,36,Line3,1,True,1,1
2024-01-01 14:42:00,Jahad,11,8,39,Line3,1,False,1,1
2024-01-01 14:48:00,Beheshti,12,32,19,Line3,1,False,1,1
2024-01-01 14:54:00,Heravi,13,7,25,Line3,1,False,1,1
2024-01-01 15:00:00,Ghaem,0,25,0,Line3,1,False,1,1
2024-01-01 14:30:00,Azadi,42,0,42,Line4,1,False,1,1
2024-01-01 14:36:00,Theather,15,23,34,Line4,1,True,1,1
2024-01-01 14:42:00,ferdowsi,11,9,36,Line4,1,False,1,1
2024-01-01 14:48:00,Dowlat,10,10,36,Line4,1,True,1,1
2024-01-01 14:54:00,Shemiran,6,10,32,Line4,1,False,1,1
2024-01-01 15:00:00,Booali,0,32,0,Line4,1,False,1,1
2024-01-01 15:00:00,Tajrish,48,0,48,Line1,1,True,1,1
2024-01-01 15:06:00,Shariati,20,14,54,Line1,1,False,1,1
2024-01-01 15:12:00,Beheshti,9,16,47,Line1,1,False,1,1
2024-01-01 15:18:00,Dowlat,8,20,35,Line1,1,True,1,1
2024-01-01 15:24:00,Mohamadieh,15,14,36,Line1,1,True,1,1
2024-01-01 15:30:00,Kahrizak,0,36,0,Line1,1,False,1,1
2024-01-01 15:00:00,Sanat,19,0,19,Line2,1,False,1,1
2024-01-01 15:06:00,Valiasr,11,19,11,Line2,1,True,1,1
2024-01-01 15:12:00,Theather,14,11,14,Line2,1,True,1,1
2024-01-01 15:18:00,Mohamadieh,14,14,14,Line2,1,True,1,1
2024-01-01 15:24:00,Heravi,10,8,16,Line2,1,False,1,1
2024-01-01 15:30:00,Basij,0,16,0,Line2,1,False,1,1
2024-01-01 15:00:00,Sattari,37,0,37,Line3,1,False,1,1
2024-01-01 15:06:00,Valiasr,16,27,26,Line3,1,True,1,1
2024-01-01 15:12:00,Jahad,7,5,28,Line3,1,False,1,1
2024-01-01 15:18:00,Beheshti,17,16,29,Line3,1,False,1,1
2024-01-01 15:24:00,Heravi,10,14,25,Line3,1,False,1,1
2024-01-01 15:30:00,Ghaem,0,25,0,Line3,1,False,1,1
2024-01-01 15:00:00,Azadi,34,0,34,Line4,1,False,1,1
2024-01-01 15:06:00,Theather,12,16,30,Line4,1,True,1,1
2024-01-01 15:12:00,ferdowsi,15,12,33,Line4,1,False,1,1
2024-01-01 15:18:00,Dowlat,7,17,23,Line4,1,True,1,1
2024-01-01 15:24:00,Shemiran,14,10,27,Line4,1,False,1,1
2024-01-01 15:30:00,Booali,0,27,0,Line4,1,False,1,1
2024-01-01 15:30:00,Tajrish,30,0,30,Line1,1,True,1,1
2024-01-01 15:36:00,Shariati,14,9,35,Line1,1,False,1,1
2024-01-01 15:42:00,Beheshti,9,18,26,Line1,1,False,1,1
2024-01-01 15:48:00,Dowlat,14,22,18,Line1,1,True,1,1
2024-01-01 15:54:00,Mohamadieh,20,17,21,Line1,1,True,1,1
2024-01-01 16:00:00,Kahrizak,0,21,0,Line1,1.2,False,1,1
2024-01-01 15:30:00,Sanat,32,0,32,Line2,1,False,1,1
2024-01-01 15:36:00,Valiasr,9,11,30,Line2,1,True,1,1
2024-01-01 15:42:00,Theather,9,15,24,Line2,1,True,1,1
2024-01-01 15:48:00,Mohamadieh,10,20,14,Line2,1,True,1,1
2024-01-01 15:54:00,Heravi,13,10,17,Line2,1,False,1,1
2024-01-01 16:00:00,Basij,0,17,0,Line2,1.2,False,1,1
2024-01-01 15:30:00,Sattari,44,0,44,Line3,1,False,1,1
2024-01-01 15:36:00,Valiasr,6,20,30,Line3,1,True,1,1
2024-01-01 15:42:00,Jahad,17,9,38,Line3,1,False,1,1
2024-01-01 15:48:00,Beheshti,9,14,33,Line3,1,False,1,1
2024-01-01 15:54:00,Heravi,13,11,35,Line3,1,False,1,1
2024-01-01 16:00:00,Ghaem,0,35,0,Line3,1.2,False,1,1
2024-01-01 15:30:00,Azadi,33,0,33,Line4,1,False,1,1
2024-01-01 15:36:00,Theather,11,15,29,Line4,1,True,1,1
2024-01-01 15:42:00,ferdowsi,9,8,30,Line4,1,False,1,1
2024-01-01 15:48:00,Dowlat,9,20,19,Line4,1,True,1,1
2024-01-01 15:54:00,Shemiran,15,5,29,Line4,1,False,1,1
2024-01-01 16:00:00,Booali,0,29,0,Line4,1.2,False,1,1
2024-01-01 16:00:00,Tajrish,24,0,24,Line1,1.2,True,1,1
2024-01-01 16:06:00,Shariati,14,9,29,Line1,1.2,False,1,1
2024-01-01 16:12:00,Beheshti,10,17,22,Line1,1.2,False,1,1
2024-01-01 16:18:00,Dowlat,17,22,17,Line1,1.2,True,1,1
2024-01-01 16:24:00,Mohamadieh,11,17,11,Line1,1.2,True,1,1
2024-01-01 16:30:00,Kahrizak,0,11,0,Line1,1.2,False,1,1
2024-01-01 16:00:00,Sanat,43,0,43,Line2,1.2,False,1,1
2024-01-01 16:06:00,Valiasr,15,20,38,Line2,1.2,True,1,1
2024-01-01 16:12:00,Theather,9,17,30,Line2,1.2,True,1,1
2024-01-01 16:18:00,Mohamadieh,14,21,23,Line2,1.2,True,1,1
2024-01-01 16:24:00,Heravi,14,10,27,Line2,1.2,False,1,1
2024-01-01 16:30:00,Basij,0,27,0,Line2,1.2,False,1,1
2024-01-01 16:00:00,Sattari,42,0,42,Line3,1.2,False,1,1
2024-01-01 16:06:00,Valiasr,9,21,30,Line3,1.2,True,1,1
2024-01-01 16:12:00,Jahad,6,10,26,Line3,1.2,False,1,1
2024-01-01 16:18:00,Beheshti,11,15,22,Line3,1.2,False,1,1
2024-01-01 16:24:00,Heravi,15,16,21,Line3,1.2,False,1,1
2024-01-01 16:30:00,Ghaem,0,21,0,Line3,1.2,False,1,1
2024-01-01 16:00:00,Azadi,26,0,26,Line4,1.2,False,1,1
2024-01-01 16:06:00,Theather,13,17,22,Line4,1.2,True,1,1
2024-01-01 16:12:00,ferdowsi,14,9,27,Line4,1.2,False,1,1
2024-01-01 16:18:00,Dowlat,10,13,24,Line4,1.2,True,1,1
2024-01-01 16:24:00,Shemiran,22,21,25,Line4,1.2,False,1,1
2024-01-01 16:30:00,Booali,0,25,0,Line4,1.2,False,1,1
2024-01-01 16:30:00,Tajrish,26,0,26,Line1,1.2,True,1,1
2024-01-01 16:36:00,Shariati,12,8,30,Line1,1.2,False,1,1
2024-01-01 16:42:00,Beheshti,11,20,21,Line1,1.2,False,1,1
2024-01-01 16:48:00,Dowlat,11,12,20,Line1,1.2,True,1,1
2024-01-01 16:54:00,Mohamadieh,19,18,21,Line1,1.2,True,1,1
2024-01-01 17:00:00,Kahrizak,0,21,0,Line1,1.2,False,1,1
2024-01-01 16:30:00,Sanat,28,0,28,Line2,1.2,False,1,1
2024-01-01 16:36:00,Valiasr,10,18,20,Line2,1.2,True,1,1
2024-01-01 16:42:00,Theather,17,14,23,Line2,1.2,True,1,1
2024-01-01 16:48:00,Mohamadieh,12,15,20,Line2,1.2,True,1,1
2024-01-01 16:54:00,Heravi,18,15,23,Line2,1.2,False,1,1
2024-01-01 17:00:00,Basij,0,23,0,Line2,1.2,False,1,1
2024-01-01 16:30:00,Sattari,32,0,32,Line3,1.2,False,1,1
2024-01-01 16:36:00,Valiasr,7,15,24,Line3,1.2,True,1,1
2024-01-01 16:42:00,Jahad,8,10,22,Line3,1.2,False,1,1
2024-01-01 16:48:00,Beheshti,13,17,18,Line3,1.2,False,1,1
2024-01-01 16:54:00,Heravi,11,11,18,Line3,1.2,False,1,1
2024-01-01 17:00:00,Ghaem,0,18,0,Line3,1.2,False,1,1
2024-01-01 16:30:00,Azadi,37,0,37,Line4,1.2,False,1,1
2024-01-01 16:36:00,Theather,10,15,32,Line4,1.2,True,1,1
2024-01-01 16:42:00,ferdowsi,8,5,35,Line4,1.2,False,1,1
2024-01-01 16:48:00,Dowlat,10,14,31,Line4,1.2,True,1,1
2024-01-01 16:54:00,Shemiran,10,14,27,Line4,1.2,False,1,1
2024-01-01 17:00:00,Booali,0,27,0,Line4,1.2,False,1,1
